candidate_id,image_path,image_id,region,source_id,original_width,original_height,x1,y1,x2,y2,x1_pad,y1_pad,x2_pad,y2_pad,yolo_conf,yolo_class,crop_path,overlay_path,split,matched_gt_id,max_iou_with_gt,is_tp_iou03,is_tp_iou05,tile_touches_raster_edge,has_edge_object,valid_fraction,tile_std,tile_p2,tile_p98,tile_p98_minus_p2,n_objects,is_positive,bbox_w,bbox_h,bbox_area,bbox_area_norm,aspect_ratio,pad_w,pad_h,pad_area,pad_area_norm,bbox_touches_image_edge,pad_touches_image_edge,tp03,tp05,fp03,iou_bin
000409_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000409.png,000409,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,422.9425659179688,498.9004821777344,599.2303466796875,707.8292236328125,378.8706207275391,446.6682968139648,643.3022918701172,760.061408996582,0.126746118068695,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000409_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000409_p0001.jpg,val,,0.0,False,False,False,False,0.9999477863311768,30.666566848754883,79.0,230.0,151.0,0,False,176.2877807617187,208.92874145507812,36831.58416845462,0.03512533585401022,1.185157249993855,264.43167114257807,313.39311218261724,82871.06437902292,0.07903200567152302,False,False,False,False,True,0
000409_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000409.png,000409,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,250.42135620117188,361.64794921875,1010.2506713867188,1007.7049560546876,60.46402740478516,200.1336975097656,1024.0,1024.0,0.1064569056034088,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000409_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000409_p0002.jpg,val,,0.0,False,False,False,False,0.9999477863311768,30.666566848754883,79.0,230.0,151.0,0,False,759.8293151855469,646.0570068359376,490893.0530749746,0.4681520968198534,1.1761025840533932,963.5359725952148,823.8663024902344,793824.8190583515,0.7570503416617884,False,True,False,False,True,0
000409_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000409.png,000409,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,139.8478546142578,296.4180603027344,891.9342041015625,711.9327392578125,0.0,192.53939056396484,1024.0,815.811408996582,0.0834303945302963,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000409_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000409_p0003.jpg,val,,0.0,False,False,False,False,0.9999477863311768,30.666566848754883,79.0,230.0,151.0,0,False,752.0863494873047,415.5146789550781,312502.9180537141,0.29802600674983415,1.8100115051979038,1024.0,623.2720184326172,638230.546875,0.6086640805006027,False,True,False,False,True,0
000409_p0004,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000409.png,000409,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,441.0784301757813,630.6546630859375,1021.3533325195312,1015.3043212890624,296.0097045898437,534.4922485351562,1024.0,1024.0,0.0815695971250534,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000409_p0004.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000409_p0004.jpg,val,,0.0,False,False,False,False,0.9999477863311768,30.666566848754883,79.0,230.0,151.0,0,False,580.27490234375,384.6496582031249,223202.54285037512,0.2128625324729682,1.5085803144983423,727.9902954101562,489.50775146484375,356356.89259445295,0.33984841594167037,False,True,False,False,True,0
000409_p0005,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000409.png,000409,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,243.8033447265625,455.0300903320313,895.55078125,789.0849609375,80.86648559570312,371.51637268066406,1024.0,872.5986785888672,0.073155328631401,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000409_p0005.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000409_p0005.jpg,val,,0.0,False,False,False,False,0.9999477863311768,30.666566848754883,79.0,230.0,151.0,0,False,651.7474365234375,334.0548706054687,217719.40557528284,0.20763340528038296,1.9510191105495829,943.1335144042969,501.0823059082031,472587.5161770126,0.4506945764322401,False,True,False,False,True,0
000409_p0006,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000409.png,000409,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,0.0,353.43463134765625,590.912353515625,703.6820068359375,0.0,265.87278747558594,738.6404418945312,791.2438507080078,0.0553675852715969,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000409_p0006.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000409_p0006.jpg,val,,0.0,False,False,False,False,0.9999477863311768,30.666566848754883,79.0,230.0,151.0,0,False,590.912353515625,350.24737548828125,206965.5009624511,0.19737768265004263,1.6871285693199891,738.6404418945312,525.3710632324219,388060.3143045958,0.37008315496882993,True,True,False,False,True,0
000409_p0007,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000409.png,000409,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,494.2527465820313,168.0919952392578,1021.6990356445312,822.4146728515625,362.3911743164063,4.511325836181641,1024.0,985.9953422546388,0.052355982363224,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000409_p0007.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000409_p0007.jpg,val,,0.0,False,False,False,False,0.9999477863311768,30.666566848754883,79.0,230.0,151.0,0,False,527.4462890625,654.3226776123047,345120.06815604866,0.3291321450767981,1.2405484523842587,661.6088256835938,981.4840164184571,649358.4875298325,0.6192765116976094,False,True,False,False,True,0
000409_p0008,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000409.png,000409,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,333.1952209472656,506.8638610839844,563.2266845703125,699.7667846679688,275.6873550415039,458.6381301879883,620.7345504760742,747.9925155639648,0.0512527525424957,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000409_p0008.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000409_p0008.jpg,val,,0.0,False,False,False,False,0.9999477863311768,30.666566848754883,79.0,230.0,151.0,0,False,230.03146362304688,192.90292358398438,44373.74184918869,0.042318097924412434,1.1924726662989003,345.0471954345703,289.35438537597656,99840.91916067456,0.09521572032992798,False,False,False,False,True,0
000410_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000410.png,000410,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,828.0987548828125,475.8845825195313,1022.37158203125,642.8084716796875,779.5305480957031,434.1536102294922,1024.0,684.5394439697266,0.0828737094998359,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000410_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000410_p0001.jpg,val,000410:0,0.6067335849913773,True,True,False,True,0.9998927116394044,27.517061233520508,110.0,237.0,127.0,1,True,194.2728271484375,166.9238891601562,32428.775865755964,0.030926490655666317,1.1638407667463415,244.46945190429688,250.38583374023438,61211.6875390755,0.0583760142699008,True,True,True,True,False,0.5+
000410_p0002,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000410.png,000410,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,3.1080322265625,888.5576171875,171.1046142578125,1024.0,0.0,854.697021484375,213.103759765625,1024.0,0.0805140137672424,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000410_p0002.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000410_p0002.jpg,val,000410:0,0.0,False,False,False,True,0.9998927116394044,27.517061233520508,110.0,237.0,127.0,1,True,167.99658203125,135.4423828125,22753.85737466812,0.02169976937739193,1.240354596122371,213.103759765625,169.302978515625,36079.10126119852,0.03440771223182537,True,True,False,False,True,0
000410_p0003,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000410.png,000410,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,854.08984375,886.4632568359375,1022.26953125,1024.0,812.044921875,852.0790710449219,1024.0,1024.0,0.0611648969352245,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000410_p0003.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000410_p0003.jpg,val,000410:0,0.0,False,False,False,True,0.9998927116394044,27.517061233520508,110.0,237.0,127.0,1,True,168.1796875,137.5367431640625,23130.886485099792,0.02205933235654811,1.222798240171971,211.955078125,171.92092895507812,36439.51392799616,0.03475142853545776,True,True,False,False,True,0
000410_p0004,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000410.png,000410,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,8.931933403015137,456.2400512695313,332.1072692871094,959.4845581054688,0.0,330.4289245605469,412.9011032581329,1024.0,0.0550754517316818,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000410_p0004.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000410_p0004.jpg,val,000410:0,0.0,False,False,False,True,0.9998927116394044,27.517061233520508,110.0,237.0,127.0,1,True,323.17533588409424,503.24450683593744,162636.21252852943,0.1551019788060469,1.557187232309165,412.9011032581329,693.5710754394531,286376.2622368799,0.27310968612373343,False,True,False,False,True,0
000410_p0005,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000410.png,000410,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,219.334228515625,732.9157104492188,735.740966796875,1017.5446166992188,90.2325439453125,661.7584838867188,864.8426513671875,1024.0,0.0502575449645519,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000410_p0005.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000410_p0005.jpg,val,000410:0,0.0,False,False,False,True,0.9998927116394044,27.517061233520508,110.0,237.0,127.0,1,True,516.40673828125,284.62890625,146984.2850971222,0.14017513761245937,1.814315858093735,774.610107421875,362.24151611328125,280595.93970917165,0.2675971409885136,False,True,False,False,True,0
000411_p0001,datasets/dataset_yolo_bbox_v3i_li_archaeological_object_merged/images/val/000411.png,000411,004_ДЕМИДОВКА,004_ДЕМИДОВКА|Li|03_Демидовка_Li_карты_g.tif,1024,1024,311.5303649902344,895.6067504882812,636.9744873046875,1024.0,230.1693344116211,863.5084381103516,718.3355178833008,1024.0,0.0811702683568,0,04_detection_yolo/reports/proposals/v3i_conf005/crops/000411_p0001.jpg,04_detection_yolo/reports/proposals/v3i_conf005/overlays/000411_p0001.jpg,val,000411:0,0.0,False,False,False,False,0.987013816833496,28.367450714111328,99.0,235.0,136.0,1,True,325.4441223144531,128.39324951171875,41784.828398441896,0.03984911765903654,2.5347448059155875,488.1661834716797,160.49156188964844,78346.55324707855,0.0747170956106935,True,True,False,False,True,0
